Unit,Units_Use,Units_Mult,Costs_Unit_inv,GWP_Unit_constr,lifetime
ThermalSolar_Building2,0.0,0.0,0.0,0.0,20.0
ThermalSolar_Building3,0.0,0.0,0.0,0.0,20.0
ThermalSolar_Building4,0.0,0.0,0.0,0.0,20.0
ThermalSolar_Building5,0.0,0.0,0.0,0.0,20.0
ThermalSolar_Building6,0.0,0.0,0.0,0.0,20.0
WaterTankDHW_Building1,1.0,0.28587702857,104.72072131620156,17.20980212,20.0
WaterTankDHW_Building2,1.0,1.12107702857,366.4448594887163,67.48884212,20.0
WaterTankDHW_Building3,1.0,0.82105467572,272.42774773894587,49.42749647814,20.0
WaterTankDHW_Building4,1.0,0.05424822857,32.13589366302414,3.26574836,20.0
WaterTankDHW_Building5,1.0,1.25518628571,408.470278246703,75.5622194,20.0
WaterTankDHW_Building6,1.0,0.00318171429,16.13333207190467,0.1915442,20.0
WaterTankSH_Building1,1.0,73.38011718914,4517.675929736065,4417.48305978608,20.0
WaterTankSH_Building2,1.0,23.77074020139,1492.831084979275,1430.9985651234,20.0
WaterTankSH_Building3,1.0,4.01133216812,288.0357992083663,241.48220152069,20.0
WaterTankSH_Building4,1.0,9.85751487722,644.4965472140362,593.42240060894,20.0
WaterTankSH_Building5,1.0,11.96810197377,773.1858976160048,720.47974382107,20.0
WaterTankSH_Building6,8.33118e-06,0.00084258266,0.05173700727095764,0.05072347642,20.0
